index,carat,depth,table,x,y,z,price,cutne,colorne,clarityne
25499,1.01,61.3,60.0,6.43,6.4,3.93,4497,3,2,3
25500,0.27,61.6,56.0,4.15,4.19,2.57,432,2,5,4
25501,0.38,63.2,59.0,4.59,4.62,2.91,538,4,6,2
25502,0.35,60.8,58.0,4.55,4.53,2.76,1247,3,0,6
25503,0.9,62.5,56.0,6.11,6.21,3.85,3188,4,6,4
25504,1.09,61.4,56.0,6.63,6.66,4.08,6872,2,2,2
25505,0.31,62.5,53.4,4.31,4.34,2.7,502,2,5,4
25506,1.09,61.3,60.0,6.67,6.61,4.07,7588,3,2,4
25507,0.41,61.9,55.0,4.76,4.8,2.96,1007,2,2,4
25508,1.71,58.8,60.0,7.85,7.8,4.6,12607,3,4,5
25509,0.81,62.1,58.0,5.96,5.92,3.69,3311,3,3,4
25510,0.56,61.9,58.0,5.27,5.33,3.28,1723,3,0,2
25511,0.71,60.4,61.0,5.79,5.77,3.49,2096,3,1,3
25512,1.2,62.1,60.0,6.78,6.72,4.19,5986,4,5,5
25513,1.15,62.0,55.0,6.76,6.69,4.17,3606,2,4,0
25514,1.02,63.5,61.0,6.35,6.27,4.01,5598,4,0,2
25515,0.28,62.9,57.0,4.13,4.17,2.61,642,4,2,6
25516,1.0,62.3,53.0,6.37,6.43,3.99,10058,2,2,6
25517,0.33,60.1,61.0,4.44,4.48,2.68,666,4,3,4
25518,0.91,61.9,58.0,6.18,6.22,3.84,3299,2,6,5
25519,1.88,57.9,59.0,8.16,8.11,4.71,8048,1,6,3
25520,0.31,62.3,55.0,4.36,4.37,2.72,625,2,4,7
25521,2.04,61.5,58.0,8.11,8.14,5.0,17327,2,6,1
25522,0.32,62.9,55.0,4.37,4.4,2.75,872,4,3,1
25523,0.44,61.7,54.0,4.9,4.92,3.03,655,2,2,3
25524,2.03,61.7,61.0,8.18,8.04,5.0,12078,3,6,3
25525,0.25,60.7,57.0,4.06,4.09,2.47,480,4,2,4
25526,0.7,62.3,55.0,5.7,5.64,3.53,2536,2,5,6
25527,0.52,62.0,57.0,5.11,5.15,3.18,2314,4,2,6
25528,1.53,60.6,58.0,7.45,7.49,4.53,16451,3,3,6
25529,0.74,59.6,59.0,5.94,5.87,3.52,2447,3,3,2
25530,1.7,59.8,59.0,7.79,7.7,4.63,12737,3,5,4
25531,0.51,63.3,56.0,5.02,5.06,3.19,1140,4,5,5
25532,0.5,62.7,61.0,5.07,5.01,3.16,1286,3,2,2
25533,1.02,62.2,60.0,6.4,6.43,3.99,5302,4,5,4
25534,0.3,61.4,54.0,4.33,4.37,2.67,526,2,4,4
25535,0.51,62.1,55.0,5.09,5.15,3.18,1438,2,1,2
25536,0.65,59.9,59.0,5.69,5.62,3.39,1712,3,3,2
25537,0.38,61.6,56.0,4.62,4.66,2.86,1000,2,1,4
25538,1.0,58.4,63.0,6.58,6.47,3.81,6021,4,2,4
25539,1.45,62.6,58.0,7.28,7.16,4.52,6980,4,6,5
25540,1.52,62.0,54.0,7.44,7.36,4.59,12182,2,2,2
25541,1.09,63.4,59.0,6.59,6.54,4.16,3742,4,0,3
25542,0.32,61.2,56.0,4.39,4.43,2.7,645,2,3,4
25543,0.41,61.3,57.0,4.8,4.76,2.93,1061,3,3,5
25544,1.3,60.1,58.0,7.1,7.14,4.28,6442,3,5,5
25545,0.23,61.9,56.0,3.94,3.96,2.44,493,2,2,4
25546,0.77,61.3,60.0,5.9,5.88,3.61,2789,3,4,4
25547,0.93,62.5,58.0,6.22,6.19,3.88,4010,3,2,2
25548,0.39,61.4,55.0,4.7,4.74,2.9,919,2,3,2
25549,0.64,62.2,53.0,5.54,5.56,3.45,1175,2,3,3
25550,0.35,62.3,58.0,4.53,4.49,2.81,748,3,2,2
25551,1.31,63.7,55.0,6.94,7.01,4.44,6101,4,6,4
25552,0.51,61.5,55.0,5.13,5.18,3.17,1787,2,0,5
25553,1.15,61.7,56.0,6.72,6.76,4.16,5224,2,3,2
25554,0.9,63.8,55.0,6.07,6.16,3.9,3303,1,5,5
25555,1.17,59.4,57.0,6.93,6.87,4.1,7155,2,3,4
25556,0.54,61.9,54.0,5.22,5.25,3.24,1774,2,4,6
25557,0.54,60.5,57.0,5.3,5.28,3.2,1637,2,1,2
25558,0.5,58.9,61.0,5.18,5.2,3.06,2183,1,1,7
25559,0.71,61.2,55.0,5.77,5.79,3.54,2365,2,2,3
25560,0.5,63.7,59.0,4.99,5.03,3.19,1407,1,1,5
25561,0.7,63.6,57.0,5.61,5.65,3.58,3154,4,1,4
25562,1.51,63.4,57.0,7.29,7.25,4.61,9471,4,2,3
25563,0.71,58.9,61.0,5.8,5.9,3.44,2960,1,2,7
25564,2.01,62.6,59.0,8.02,7.88,4.98,13599,3,4,5
25565,0.4,61.6,55.0,4.72,4.76,2.92,703,2,2,2
25566,0.91,62.2,57.0,6.19,6.25,3.87,4108,4,2,2
25567,1.14,61.9,57.0,6.73,6.68,4.15,10786,2,2,7
25568,1.14,63.4,58.0,6.61,6.67,4.21,7042,1,3,4
25569,0.36,59.6,58.0,4.61,4.65,2.76,663,3,0,2
25570,0.77,61.3,60.0,5.81,5.91,3.59,2896,4,3,5
25571,0.53,61.0,56.0,5.21,5.25,3.19,1946,2,3,7
25572,0.55,62.1,56.0,5.25,5.22,3.25,1117,2,3,3
25573,1.25,62.6,56.0,6.87,6.84,4.29,10114,2,0,5
25574,0.37,61.6,59.0,4.66,4.62,2.86,874,3,5,6
25575,0.5,59.8,59.0,5.18,5.15,3.09,1031,2,5,2
25576,1.58,61.3,57.0,7.48,7.54,4.6,14624,2,3,4
25577,1.12,61.2,58.0,6.65,6.69,4.08,5504,4,3,3
25578,0.43,61.6,54.0,4.88,4.92,3.02,848,2,5,6
25579,1.14,59.4,59.0,6.87,6.8,4.06,11654,3,2,6
25580,1.23,59.6,60.0,6.99,6.94,4.15,8293,3,3,4
25581,0.71,65.7,56.0,5.51,5.54,3.63,2274,0,3,5
25582,0.52,62.5,58.0,5.17,5.13,3.22,1605,3,2,5
25583,0.59,60.1,59.0,5.46,5.42,3.27,2578,3,1,5
25584,0.32,61.2,56.0,4.42,4.44,2.71,814,2,3,6
25585,1.26,64.8,57.0,6.73,6.69,4.35,4551,0,5,3
25586,1.56,62.3,54.0,7.41,7.45,4.63,15609,2,3,7
25587,0.51,62.6,57.0,5.1,5.06,3.18,2341,3,2,6
25588,0.3,62.5,54.0,4.29,4.32,2.69,763,2,1,6
25589,1.2,60.2,60.0,6.82,6.87,4.12,8442,3,3,4
25590,0.3,63.8,56.0,4.28,4.2,2.71,619,2,1,5
25591,1.01,61.9,57.0,6.49,6.4,3.99,4949,3,4,2
25592,0.71,61.8,56.0,5.72,5.74,3.54,3880,2,2,6
25593,0.71,62.4,61.0,5.7,5.65,3.54,2803,3,3,4
25594,0.41,60.9,56.0,4.81,4.75,2.91,1243,2,1,7
25595,0.55,62.7,59.0,5.22,5.25,3.28,1580,3,0,2
25596,1.25,61.6,55.0,6.89,6.94,4.26,6030,2,4,3
25597,0.32,63.0,56.0,4.35,4.32,2.73,540,2,3,3
25598,0.56,61.1,57.0,5.33,5.38,3.27,1770,4,1,5
25599,0.81,58.0,59.0,6.17,6.13,3.57,2795,3,4,5
25600,0.83,61.6,57.0,6.06,6.02,3.72,2749,3,3,3
25601,1.23,61.7,57.0,6.89,6.86,4.24,5695,3,2,3
25602,0.51,62.5,55.0,5.13,5.08,3.19,1836,2,2,4
25603,0.7,63.7,58.0,5.62,5.65,3.59,2242,1,2,2
25604,0.54,61.1,56.0,5.25,5.27,3.21,1268,2,4,2
25605,1.55,58.2,59.0,7.73,7.63,4.47,8069,3,5,3
25606,0.9,63.9,56.0,6.17,6.1,3.92,2717,1,6,3
25607,0.93,62.2,58.0,6.25,6.22,3.88,5879,2,3,1
25608,0.33,61.7,58.0,4.39,4.42,2.72,752,3,3,7
25609,2.0,60.4,61.0,8.21,8.12,4.93,17136,3,3,3
25610,1.0,62.0,59.0,6.43,6.3,3.95,4077,3,1,3
25611,0.32,61.8,60.0,4.35,4.36,2.69,645,4,3,4
25612,0.31,60.2,57.0,4.38,4.44,2.65,1155,2,2,1
25613,0.54,59.6,59.0,5.32,5.26,3.16,1555,3,1,5
25614,0.42,62.0,54.0,4.81,4.83,2.99,625,2,4,3
25615,1.51,59.8,60.0,7.45,7.5,4.47,12846,2,3,5
25616,0.73,61.5,55.0,5.79,5.85,3.58,2255,2,2,3
25617,1.16,62.2,56.0,6.74,6.7,4.18,9419,2,3,7
25618,2.01,62.2,58.0,8.1,7.89,5.0,15836,3,6,6
25619,0.42,61.5,58.0,4.84,4.78,2.96,926,3,1,2
25620,0.76,61.3,55.0,5.87,5.93,3.62,3050,2,4,2
25621,0.85,60.1,56.0,6.17,6.18,3.71,3787,2,1,3
25622,0.81,61.8,58.0,5.97,6.04,3.71,3257,2,4,4
25623,0.72,61.4,57.0,5.83,5.73,3.55,2476,3,1,2
25624,0.32,62.5,55.0,4.37,4.4,2.74,421,2,3,3
25625,1.08,62.5,60.0,6.55,6.51,4.08,5111,3,4,4
25626,0.3,61.4,57.0,4.35,4.31,2.66,574,3,3,2
25627,0.35,61.8,54.5,4.54,4.58,2.82,853,2,3,6
25628,1.03,61.5,58.0,6.43,6.55,3.99,7477,4,1,4
25629,1.29,60.7,57.0,7.08,7.05,4.29,11197,2,2,4
25630,0.62,63.4,56.0,5.4,5.45,3.44,1426,4,1,3
25631,0.3,62.0,58.0,4.26,4.29,2.65,684,3,3,7
25632,1.06,63.0,56.0,6.47,6.51,4.09,6863,4,3,4
25633,1.1,60.5,60.0,6.65,6.67,4.03,5667,4,2,2
25634,2.02,59.3,60.0,8.14,8.21,4.85,18236,4,4,2
25635,1.59,62.2,58.0,7.51,7.45,4.65,9707,3,3,2
25636,1.56,57.6,65.0,7.62,7.6,4.38,7094,1,6,5
25637,1.04,65.8,58.0,6.32,6.25,4.13,3780,0,0,3
25638,0.5,59.4,60.0,5.21,5.16,3.08,1181,3,1,3
25639,0.34,62.6,60.0,4.46,4.42,2.78,689,3,4,5
25640,0.86,62.3,56.0,6.05,6.08,3.78,4665,4,1,5
25641,0.25,63.0,56.0,3.98,4.02,2.52,512,4,0,7
25642,1.7,61.0,59.0,7.7,7.64,4.68,16521,3,3,4
25643,0.54,62.0,58.0,5.21,5.18,3.22,1637,3,3,5
25644,0.61,61.9,57.0,5.42,5.46,3.37,2246,2,2,4
25645,1.02,62.3,58.0,6.42,6.45,4.01,9598,2,2,7
25646,0.91,62.3,58.0,6.14,6.19,3.84,4785,4,2,2
25647,0.32,61.6,56.0,4.41,4.39,2.71,936,2,4,6
25648,1.0,61.6,58.0,6.39,6.43,3.95,5940,3,3,5
25649,1.01,63.1,57.0,6.4,6.37,4.03,5973,4,1,2
25650,1.02,62.6,56.0,6.41,6.44,4.02,4084,4,5,3
25651,1.01,59.0,59.0,6.6,6.56,3.88,5226,3,1,2
25652,0.51,62.0,56.0,5.18,5.11,3.19,1443,2,3,5
25653,0.36,61.9,56.0,4.59,4.56,2.83,1013,2,1,5
25654,0.72,60.8,57.0,5.77,5.8,3.52,3409,2,1,2
25655,1.08,61.4,57.0,6.67,6.62,4.08,4476,2,5,2
25656,1.37,62.8,57.0,7.06,7.12,4.45,6609,4,3,3
25657,1.0,63.0,59.0,6.45,6.32,4.02,5967,3,3,5
25658,0.72,60.8,58.0,5.83,5.78,3.53,1858,3,5,2
25659,0.32,62.9,56.0,4.36,4.39,2.75,702,4,1,5
25660,0.82,62.6,59.0,5.99,5.93,3.73,2939,3,4,5
25661,0.3,61.8,56.0,4.32,4.29,2.66,844,2,1,5
25662,0.41,63.1,59.0,4.7,4.75,2.98,705,1,2,2
25663,0.3,63.1,58.0,4.28,4.24,2.69,776,4,3,4
25664,0.38,56.2,61.0,4.84,4.87,2.73,873,1,2,5
25665,1.11,61.3,55.0,6.65,6.73,4.1,4578,2,4,3
25666,0.56,60.8,58.0,5.31,5.34,3.24,1436,3,2,2
25667,1.5,58.7,57.0,7.42,7.48,4.37,9009,4,0,3
25668,0.7,60.9,61.0,5.66,5.71,3.46,2812,4,2,5
25669,0.72,63.0,56.0,5.71,5.68,3.59,2385,2,3,2
25670,0.3,62.2,57.0,4.35,4.3,2.69,1112,2,0,6
25671,2.25,62.8,59.0,0.0,0.0,0.0,18034,3,4,3
25672,1.02,62.7,57.0,6.35,6.44,4.01,4585,2,1,3
25673,1.13,60.8,58.0,6.77,6.71,4.1,5179,3,1,2
25674,1.02,60.5,63.0,6.54,6.48,3.94,4901,4,1,2
25675,0.5,60.8,55.0,5.19,5.16,3.15,1768,2,1,5
25676,1.5,61.5,57.0,7.33,7.39,4.53,7936,2,3,3
25677,1.0,62.5,59.0,6.38,6.32,3.97,5880,3,0,2
25678,0.31,60.7,60.0,4.33,4.37,2.64,408,4,5,2
25679,1.17,61.0,53.0,6.89,6.85,4.19,8266,2,4,1
25680,1.02,58.9,58.0,6.51,6.54,3.84,5232,4,1,2
25681,0.27,60.5,57.0,4.17,4.19,2.53,397,2,4,5
25682,1.04,64.2,56.0,6.39,6.36,4.09,4321,1,2,3
25683,0.31,62.5,55.0,4.3,4.34,2.7,462,4,0,3
25684,1.22,62.2,58.0,6.75,6.81,4.22,8633,4,3,4
25685,0.31,61.2,60.0,4.41,4.35,2.68,732,3,0,2
25686,0.3,61.3,61.0,4.29,4.26,2.62,878,3,4,6
25687,1.01,63.6,55.0,6.39,6.31,4.04,3959,1,5,2
25688,0.54,60.8,56.0,5.28,5.31,3.22,1852,2,3,7
25689,0.3,62.0,54.0,4.31,4.34,2.68,943,2,1,1
25690,2.01,61.5,55.0,8.11,8.06,4.97,14837,2,4,2
25691,1.2,60.0,60.0,6.81,6.89,4.11,5408,4,5,2
25692,0.3,61.7,61.0,4.28,4.31,2.65,421,4,1,3
25693,0.54,58.2,60.0,5.34,5.39,3.12,1551,4,2,5
25694,1.02,64.5,56.0,6.28,6.25,4.04,3084,0,5,3
25695,1.52,64.1,57.0,7.26,7.21,4.64,8852,1,5,2
25696,1.05,62.7,54.0,6.5,6.54,4.09,4866,2,2,3
25697,2.21,59.6,60.0,8.53,8.49,5.07,16657,3,2,3
25698,0.7,61.5,56.0,5.7,5.75,3.52,3065,2,3,4
25699,0.54,60.3,58.0,5.32,5.26,3.19,2041,3,1,4
25700,0.71,62.1,53.0,5.77,5.7,3.56,2961,3,2,4
25701,1.5,61.8,59.0,7.3,7.35,4.53,11360,3,4,5
25702,1.7,60.8,60.0,7.65,7.68,4.66,17597,4,2,5
25703,0.24,59.7,60.0,4.08,4.1,2.44,485,4,1,7
25704,0.43,61.5,55.0,4.85,4.88,2.99,1148,2,2,7
25705,0.31,61.8,57.0,4.36,4.38,2.7,734,2,0,5
25706,0.93,61.1,59.0,6.32,6.29,3.85,4182,3,2,2
25707,1.51,60.9,54.0,7.38,7.41,4.5,11077,4,4,5
25708,0.66,62.8,57.0,5.58,5.53,3.49,1901,2,1,2
25709,1.19,62.7,61.0,6.73,6.66,4.2,5698,3,4,2
25710,1.65,62.0,56.0,7.53,7.59,4.68,11823,4,4,4
25711,0.62,61.6,56.0,5.48,5.51,3.38,2861,2,3,7
25712,0.58,62.6,54.0,5.34,5.3,3.33,1984,2,3,4
25713,1.01,60.9,54.0,6.5,6.53,3.97,7934,2,3,7
25714,0.46,60.0,59.0,5.04,5.0,3.01,1947,3,0,6
25715,0.31,61.9,55.0,4.38,4.41,2.72,493,2,3,2
25716,0.53,62.2,56.0,5.18,5.2,3.23,2158,2,2,7
25717,0.7,62.7,57.0,5.61,5.65,3.53,2437,4,2,5
25718,0.7,60.4,58.0,5.71,5.78,3.47,3008,4,0,4
25719,0.36,63.7,55.0,4.49,4.52,2.87,568,1,4,5
25720,1.07,61.0,57.0,6.59,6.63,4.03,7440,2,4,4
25721,0.59,63.4,54.0,5.35,5.4,3.41,2000,4,2,2
25722,0.36,60.0,62.0,4.58,4.62,2.76,568,4,4,5
25723,0.38,60.2,60.0,4.68,4.65,2.81,746,3,5,2
25724,0.41,62.6,57.0,4.74,4.78,2.98,791,2,0,2
25725,0.5,61.1,56.0,5.1,5.14,3.13,1637,2,4,4
25726,1.01,62.6,57.0,6.38,6.43,4.01,4986,4,1,2
25727,0.8,63.3,59.8,5.79,5.83,3.68,3283,4,2,5
25728,0.5,62.3,55.0,5.06,5.09,3.16,1710,4,2,4
25729,1.08,63.5,56.0,6.53,6.48,4.13,3726,4,1,3
25730,0.49,60.8,60.0,5.12,5.04,3.09,980,3,2,3
25731,0.35,61.7,59.0,4.53,4.51,2.79,788,3,4,4
25732,1.01,62.9,57.0,6.35,6.41,4.01,4858,2,2,3
25733,0.44,61.3,56.0,4.92,4.87,3.0,1294,2,0,4
25734,0.33,60.8,58.0,4.45,4.47,2.71,579,3,3,5
25735,0.31,63.9,56.0,4.27,4.31,2.74,544,1,1,2
25736,1.05,61.7,56.0,6.48,6.56,4.02,13060,2,2,1
25737,0.32,63.7,55.0,4.31,4.33,2.75,550,1,0,2
25738,2.02,63.0,59.0,8.05,7.95,5.03,15014,3,3,3
25739,0.44,60.6,55.0,4.94,4.96,3.0,1016,4,3,3
25740,0.3,64.0,57.0,4.23,4.27,2.72,678,1,3,6
25741,0.46,62.2,58.0,4.95,4.99,3.09,1243,4,1,5
25742,0.7,61.6,56.0,5.69,5.73,3.52,2478,2,3,2
25743,0.41,61.0,57.0,4.78,4.82,2.93,1151,2,0,4
25744,1.02,58.9,59.0,6.59,6.55,3.87,5226,3,3,2
25745,0.58,61.1,57.0,5.39,5.41,3.3,1884,2,1,5
25746,0.39,62.3,55.0,4.67,4.7,2.92,1124,2,2,6
25747,1.03,62.0,58.0,6.47,6.43,4.0,4326,3,5,2
25748,1.1,60.5,59.0,6.65,6.71,4.04,4202,4,5,3
25749,0.73,61.5,57.0,5.78,5.83,3.57,3492,4,1,4
25750,0.54,63.0,57.0,5.17,5.21,3.27,1129,4,6,5
25751,0.5,62.4,57.0,5.13,5.1,3.19,1838,3,2,2
25752,0.44,62.1,55.0,4.88,4.91,3.04,726,2,6,7
25753,0.71,63.0,58.0,5.64,5.72,3.58,2709,4,4,7
25754,2.07,62.7,58.0,8.14,8.09,5.09,13993,3,4,2
25755,0.58,62.9,57.0,5.3,5.35,3.35,1388,4,3,2
25756,0.33,61.6,60.0,4.46,4.41,2.73,854,3,3,4
25757,1.03,58.2,64.0,6.64,6.69,3.88,2220,1,6,0
25758,0.5,61.8,56.0,5.1,5.13,3.16,2352,2,4,1
25759,1.01,61.7,60.0,6.32,6.35,3.91,9930,4,1,7
25760,1.0,63.4,61.0,6.29,6.33,4.0,3850,1,4,3
25761,0.76,62.1,56.0,5.83,5.87,3.63,3431,2,1,5
25762,0.4,62.9,55.0,4.72,4.75,2.98,972,4,2,7
25763,1.5,63.2,58.0,7.25,7.19,4.56,7098,4,3,3
25764,1.68,61.1,57.0,7.64,7.7,4.69,10681,2,6,4
25765,0.9,62.2,56.0,6.16,6.18,3.84,5222,2,4,4
25766,0.5,62.6,56.0,5.07,5.06,3.17,1314,3,1,2
25767,0.58,62.4,55.0,5.33,5.34,3.33,2046,4,2,4
25768,1.21,61.3,58.0,6.89,6.84,4.21,8139,3,2,5
25769,0.7,64.1,59.0,5.49,5.56,3.54,3087,1,0,5
25770,2.01,62.1,56.0,8.11,8.06,5.02,14428,3,5,3
25771,0.72,61.8,57.0,5.73,5.76,3.55,5086,2,2,6
25772,1.5,60.5,57.0,7.4,7.43,4.49,10543,2,3,3
25773,0.31,60.8,58.0,4.37,4.34,2.65,558,3,5,5
25774,1.91,62.2,55.0,7.94,7.9,4.93,12816,2,3,3
25775,1.04,62.8,57.0,6.44,6.5,4.06,3459,4,6,3
25776,0.7,62.6,55.0,5.62,5.69,3.54,2263,4,1,3
25777,1.0,63.3,60.0,6.24,6.33,3.98,4543,1,3,2
25778,0.33,61.7,55.0,4.45,4.49,2.76,675,2,5,1
25779,0.33,60.8,59.0,4.43,4.45,2.7,666,3,3,4
25780,0.32,61.8,55.0,4.42,4.41,2.73,720,2,3,5
25781,0.7,62.8,56.0,5.69,5.72,3.58,2239,4,1,2
25782,1.0,59.1,62.0,6.5,6.47,3.83,3640,3,4,3
25783,0.33,62.4,60.0,4.42,4.39,2.75,693,3,4,4
25784,0.7,62.1,56.0,5.63,5.71,3.52,2858,2,3,7
25785,2.32,62.0,57.0,8.49,8.45,5.25,17676,2,5,3
25786,0.75,61.7,56.0,5.84,5.86,3.61,3206,2,1,5
25787,1.02,60.8,58.0,6.5,6.46,3.94,4718,3,3,2
25788,1.59,62.4,55.0,7.45,7.48,4.66,8176,2,6,2
25789,0.42,58.5,60.0,4.94,4.91,2.88,814,3,1,3
25790,0.94,60.0,58.0,6.44,6.37,3.84,4580,3,1,2
25791,1.5,63.1,57.0,7.16,7.27,4.55,7495,4,4,3
25792,0.36,60.4,58.0,4.61,4.66,2.8,853,2,2,7
25793,0.52,63.7,54.0,5.12,5.09,3.25,1385,1,4,5
25794,0.31,61.2,59.0,4.34,4.38,2.67,625,3,4,7
25795,1.01,63.0,55.0,6.35,6.41,4.02,5055,4,4,4
25796,1.52,59.9,55.0,7.54,7.45,4.49,5277,2,4,3
25797,1.11,59.9,60.0,6.78,6.71,4.04,4315,3,6,5
25798,0.31,62.0,54.0,4.34,4.37,2.7,687,2,4,6
25799,0.24,62.4,55.0,3.99,4.02,2.5,526,2,2,7
25800,1.5,61.4,56.0,7.38,7.34,4.52,8736,2,3,3
25801,1.44,58.2,61.0,7.45,7.51,4.35,7128,4,4,3
25802,0.3,60.9,58.0,4.32,4.35,2.64,863,2,3,1
25803,1.01,62.6,55.0,6.44,6.38,4.01,4965,2,4,2
25804,0.41,60.9,60.0,4.83,4.79,2.93,876,3,4,2
25805,0.35,60.6,58.0,4.6,4.58,2.78,669,3,3,2
25806,0.61,62.3,59.0,5.4,5.45,3.38,2351,4,3,7
25807,0.31,64.7,56.0,4.28,4.25,2.76,618,0,2,2
25808,1.03,61.6,58.0,6.5,6.42,3.98,3553,3,5,4
25809,0.56,62.2,57.0,5.29,5.25,3.28,1585,2,3,5
25810,0.65,58.1,61.0,5.66,5.74,3.31,1843,1,2,2
25811,1.9,61.7,55.0,7.9,7.81,4.85,12443,2,4,5
25812,1.31,59.3,59.0,7.18,7.13,4.24,7395,3,4,2
25813,0.39,60.9,59.0,4.74,4.69,2.87,1009,3,3,5
25814,0.39,60.0,57.0,4.76,4.8,2.86,704,4,2,2
25815,0.38,61.7,58.0,4.66,4.73,2.89,672,4,2,2
25816,1.42,61.1,62.0,7.2,7.17,4.39,9447,3,1,2
25817,1.29,61.3,60.0,6.96,6.98,4.27,5068,4,6,5
25818,0.38,63.1,55.0,4.6,4.59,2.9,1005,4,0,5
25819,1.01,61.6,57.0,6.39,6.46,3.96,6773,4,2,5
25820,0.91,60.9,61.0,6.24,6.18,3.78,3453,3,4,3
25821,0.31,62.5,54.0,4.35,4.39,2.73,489,4,4,5
25822,1.02,63.9,55.0,6.37,6.4,4.08,4476,1,4,2
25823,0.34,61.4,57.0,4.5,4.53,2.77,967,2,2,6
25824,0.72,62.1,57.0,5.72,5.75,3.56,2241,2,2,3
25825,0.76,62.7,56.0,5.81,5.86,3.66,2466,2,3,3
25826,0.32,63.1,57.0,4.37,4.34,2.75,720,4,4,4
25827,3.04,63.2,59.0,9.14,9.07,5.75,15354,4,5,3
25828,1.2,61.0,58.0,6.83,6.88,4.18,6809,4,1,2
25829,0.8,62.2,57.0,5.98,5.95,3.71,3584,2,1,5
25830,0.38,61.8,54.7,4.66,4.68,2.89,924,2,1,4
25831,0.71,59.2,59.0,5.86,5.83,3.46,2817,3,1,2
25832,0.54,61.1,55.0,5.26,5.32,3.23,2083,2,2,4
25833,0.91,61.1,61.0,6.24,6.2,3.8,7131,4,1,7
25834,0.3,61.8,57.0,4.3,4.34,2.67,382,2,5,2
25835,1.05,62.3,55.0,6.47,6.54,4.05,5361,2,3,2
25836,0.42,62.0,57.0,4.82,4.8,2.98,1087,2,4,4
25837,0.31,61.7,58.0,4.32,4.34,2.67,544,3,3,5
25838,0.7,58.4,61.0,5.86,5.79,3.4,1966,3,2,3
25839,0.5,62.7,54.0,5.1,5.07,3.19,1746,3,1,5
25840,0.31,63.5,56.0,4.28,4.32,2.73,408,1,5,2
25841,0.57,61.6,56.0,5.37,5.34,3.3,1684,2,2,5
25842,0.75,59.8,56.0,5.85,5.92,3.52,2840,4,2,3
25843,0.7,62.4,56.0,5.64,5.7,3.54,2854,4,1,4
25844,0.91,62.2,60.0,6.16,6.22,3.85,3734,4,4,2
25845,1.67,61.8,57.0,7.62,7.58,4.7,17351,2,2,5
25846,0.44,63.8,54.0,4.8,4.85,3.08,756,1,2,2
25847,0.51,61.2,59.0,5.19,5.1,3.15,1882,3,2,7
25848,0.77,61.8,54.0,5.91,5.94,3.66,3300,2,3,5
25849,0.34,60.8,57.0,4.52,4.5,2.74,1033,2,0,5
25850,0.51,60.8,57.0,5.12,5.17,3.13,1363,4,1,2
25851,1.57,62.2,58.0,7.45,7.4,4.62,11415,3,4,5
25852,0.4,62.2,55.0,4.72,4.74,2.94,1263,2,0,7
25853,1.69,60.5,56.0,7.74,7.77,4.69,13645,2,5,5
25854,0.53,61.3,56.0,5.21,5.23,3.2,1781,2,4,6
25855,1.71,62.1,55.0,7.74,7.59,4.76,16618,2,3,4
25856,0.92,64.2,58.0,6.11,6.14,3.93,3340,1,2,3
25857,0.34,61.9,57.0,4.48,4.44,2.76,995,2,3,7
25858,1.2,62.3,59.0,6.83,6.79,4.24,12787,3,1,7
25859,0.72,63.1,56.0,5.67,5.68,3.58,2647,1,2,2
25860,0.7,61.2,56.0,5.72,5.78,3.52,2400,4,2,5
25861,1.04,62.4,54.0,6.46,6.53,4.05,4364,4,2,3
25862,1.53,62.0,58.0,7.36,7.41,4.58,10013,3,5,5
25863,0.41,62.6,57.0,4.78,4.74,2.98,1076,2,5,1
25864,0.33,61.0,56.0,4.48,4.5,2.74,946,2,3,1
25865,0.31,60.8,56.0,4.4,4.42,2.68,500,2,3,5
25866,0.72,62.6,53.0,5.76,5.78,3.61,2746,2,3,4
25867,0.7,61.9,62.0,5.57,5.61,3.46,2088,1,4,2
25868,0.52,62.0,57.0,5.16,5.13,3.19,1872,2,2,4
25869,1.02,59.2,59.0,6.66,6.58,3.92,6169,3,3,5
25870,0.43,61.9,56.0,4.87,4.82,3.0,1250,2,2,7
25871,1.25,62.1,56.0,6.91,6.96,4.31,7305,4,4,5
25872,0.53,62.8,57.0,5.16,5.19,3.25,1653,4,1,5
25873,1.06,59.2,60.0,6.64,6.6,3.92,4078,3,1,2
25874,0.57,60.8,55.0,5.39,5.41,3.28,1670,2,1,2
25875,1.04,61.1,60.0,6.51,6.48,3.97,7852,3,0,5
25876,1.01,61.8,59.0,6.46,6.42,3.98,8470,3,2,7
25877,0.37,62.4,54.0,4.63,4.6,2.88,791,2,2,2
25878,0.38,60.9,58.0,4.68,4.71,2.86,933,3,2,4
25879,0.31,61.4,57.0,4.37,4.39,2.68,772,2,3,6
25880,0.43,60.7,58.0,4.88,4.84,2.95,1129,3,0,5
25881,0.42,61.9,55.0,4.83,4.86,3.0,1102,2,4,7
25882,0.41,62.1,56.0,4.76,4.78,2.96,1295,2,0,7
25883,0.87,61.5,57.0,6.13,6.1,3.76,2661,3,2,3
25884,1.01,63.7,58.0,6.32,6.36,4.04,5132,1,1,2
25885,0.82,64.9,58.0,5.83,5.79,3.77,2838,0,2,2
25886,1.15,62.5,60.0,6.72,6.68,4.19,4939,3,5,2
25887,0.21,59.8,61.0,3.89,3.84,2.31,326,3,1,2
25888,0.25,62.1,57.0,4.02,4.07,2.51,548,4,0,7
